[H][C@@]12CC[C@](O)(C(=O)COC(=O)CN(CC)CC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C DB00769	CCN(CC)CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C	15154953;865680;1207484;2992710;16613849;11132591;803140;7741388;1560211;23619298;76758;4038721;182545;2839867;3254139;8480040;3164617;5302052;3328044;3508903;5534905;2287879;85439;6668286;10876511;2104646;18559588;3649541;3167352;2635179;2058077;1767576;21616785;17983028;922513;1235879;1116818;2527533;9616683;551848;12661185;11624784;2303014;608218;278561;1353835;7528489;4959655;1674977;5774512;5282686;1708005;11455939;2763149;6051986;2981726;12200173;5644528;8445497;3561172;1939516;10132754;2952470;3843592;3882867;999332;7026764;98754;11412099;3723258;5265056;3798411;3611422;993997;1145023;4206840;1362922;4059218;497656;4789859;9702865;419411;5164860;6418822;19935603;921220;2668715;3533173;277622;653202;7895376;4087656;599985;1485514;12568217;929081;3039072;474750;1278603;11451106;8360357;756910;2904992;1663299;6056848;967803;3056697;10412499;2143556;720902;1194535;15472159;16654677;3578402;16408585;1038733;11563199;3118711;4698815;16568020;122078;42732;8756876;1920593;4206316;7037638;1514912;1332693
[H][C@@]12CC[C@H](OC(=O)CCCCCCCCC)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H] DB08804	CCCCCCCCCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4C3CCC12C	17876798;7277271;7998790;6083352;4190449;2158216;4564080;4720212;406655;5041266;4052092;9316841;2111737;150363;2780795;8480040;2006889;11242292;9105244;549608;6522266;7549571;13485071;3492462;2761499;639679;24851452;271331;3167352;5001338;2058077;6361844;4327468;20530692;3732321;2026851;7994364;5886621;785683;551848;2576436;3433150;1702715;608218;961669;1914635;9290149;13656831;422343;3965600;5719506;2946935;7286781;7412729;6051986;6750366;15530157;5621723;14664243;1272420;115452;15563980;5479149;5489754;3882867;1236368;6687732;1761185;19374987;1658325;1005184;6793815;16268142;2770990;1145023;12682199;1362922;4059218;497656;3661497;734331;14476555;3945362;5687686;867790;921220;2621319;36291285;2941218;2425375;989529;41366206;6722708;1485514;3665647;11373442;11932842;4336588;1278603;10566592;5312898;7343150;1879020;2565091;1031488;23781358;7303400;2328744;8663608;2411526;8823217;13532989;1592969;2316141;8416627;38493;3041787;6542099;27302325;11413011;9013842;1302304;7416902;52903;1974700;1932422;3382740;6943752
[H][C@@]1(CC[C@@]2(C)[C@@]([H])(CC[C@]3(C)[C@]2([H])C(=O)C=C2[C@]4([H])C[C@](C)(CC[C@]4(C)CC[C@@]32C)C(O)=O)C1(C)C)OC(=O)CCC(O)=O DB02329	CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC(=O)CCC(=O)O)C(C)(C)C5CCC43C)C2C1	8790121;6668561;4353372;1364305;6536169;1715997;3325692;6111092;2473195;13309082;19920960;483663;218549;150363;1461243;8043792;864601;346912;3328044;12277899;5293829;513115;28975;6090478;2761499;639679;754985;5267775;3167352;1142632;2058077;13844225;1672395;12006792;3732321;434885;5529113;3541953;8217467;5433184;10637576;392768;7774748;608218;278561;3628515;971417;13656831;153505;3965600;5719506;4579637;1272967;701775;2936372;12053166;12046453;12743692;1046579;62220;115452;8838334;5479149;4338824;21431007;1236368;1230559;7294741;7653386;3497188;4837520;6735303;3776462;8911404;3179459;3143503;6052588;2360118;2359657;323751;1118535;7830379;399398;967958;2712282;921220;4317220;651229;2941218;970380;2160170;7437556;5358451;3856292;3665647;11373442;658025;3992234;12915137;1421367;10052630;50752;801832;424995;6621690;967803;7279894;8727381;3647692;8872806;1194535;2426691;1592969;2316141;3008003;288991;9872119;4621831;3432741;5424683;6245466;1302304;72028;52903;11400011;7037638;1514912;4313784
N[C@@H](CS)C(O)=O DB00151	NC(CS)C(=O)O	43491423;62476982;42088955;28370478;40116881;24440319;154466924;106973748;180907575;21811978;7498090;9656249;110067065;151954853;127107323;22461455;136263493;185024556;21663752;49209033;30558834;125997205;143212491;37213166;28836601;68572785;62831933;51486877;34164728;160645609;9460130;11910830;297828577;17530352;43146401;201417453;167718081;464350611;126469291;56156561;3862389;727969;4460636;144413504;76334489;28640355;13391269;63699173;158806823;250340638;44606112;312419387;45086749;32520479;142902898;86130750;32125853;162933541;94326453;153407284;22099052;334857798;141896166;62603152;453462819;204107860;5618558;98194916;66862856;24864716;167689928;161196811;4603654;13303590;230200524;39929014;144240395;529105;22565278;70715342;30806414;62576059;39005612;109276710;72059350;87833836;64311096;43657693;14488569;120329653;12434957;294361370;125626629;64876004;187739910;227626440;47840470;40375763;27950353;48194697;60641964;73613735;49210396;113673507;65475778;9828771;144482940;170037447;28997988;9325958;41940055;93256311;14567797;398440447;43545143;23113565;19021823;97693375;15150119;59964175;58309764;200690472;22923911;101392040;62069181;144236468;93869632;8045206
[H][C@@]12N3CC[C@@]11C4=CC(=C(OC)C=C4N(C)[C@@]1([H])[C@](O)([C@H](O)[C@]2(CC)C=CC3)C(N)=O)[C@]1(C[C@@]2([H])CN(C[C@](O)(CC)C2)CCC2=C1NC1=C2C=CC=C1)C(=O)OC DB00309	CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(N)=O)C(O)C5(CC)C=CCN6CCC43C65)C2)C1	855150;2349897;1052992;2469425;1105510;1910088;97182;902556;1634227;1201746;4028642;713127;3469669;2323449;1461243;3567377;978909;5542178;817684;465445;1719692;980185;2423959;1688526;225451;639679;555596;1522682;1690616;1211367;482723;1466680;459226;760072;510177;9402057;10861;1398495;698415;1261640;2943723;1145736;421295;823256;278561;5627;1657771;223355;1676553;80194;1181580;1041579;2771201;1581985;2352;1149054;1076597;8485949;900569;2106580;115452;2118272;3777971;617348;2920747;670656;2558746;111256;2330075;1754711;1562448;829771;1120862;3188548;1568250;1482376;1981992;1258763;1433733;734930;1562188;3624299;3945362;2894438;1846673;481484;1530130;819533;1776042;502041;562350;3010390;1291831;388064;1651943;3462856;2785100;44618;1961869;351565;1929583;916458;931132;2565091;1690728;1486835;1628160;524831;2097276;687334;2676002;116671;305355;566069;452756;4217975;306619;1200983;2541337;235339;1129592;856760;1245879;507809;1207364;1906046;77436;288501
[H][C@]12COC(=O)[C@]1([H])[C@H](C1=CC(OC)=C(OC)C(OC)=C1)C1=CC3=C(OCO3)C=C1[C@@H]2O DB01179	COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC	6670835;3877094;3563148;5992810;4537066;2992419;4656043;1198116;15294319;8179210;896658;16295577;6417133;2323449;2791675;14374846;16004857;13730480;466096;57316;286755;419641;12967411;15864222;6039365;7412342;1924464;5717551;7894584;2795512;9460130;6498162;11848120;7309828;1830937;4533911;4058233;3382608;4457311;1346201;5646239;2396297;10063664;1178828;7449797;2440411;4943563;1976349;1117477;1788330;10807232;12510543;36758957;6498567;9483848;20437534;1402021;4751175;9272206;820892;3601196;14872430;4363086;9367898;1587695;9369740;8301222;81135;5776728;2411016;2389344;8005651;2704206;2926584;14198968;1482376;632404;16371417;4706719;4655764;5576137;20802499;1998732;12856214;28867041;858420;10910233;1037101;1960410;11493454;7478051;7899506;10729288;11576824;7894304;3518012;8874558;6989642;5550007;656139;2081529;7678119;11297584;3698819;31572144;1668480;4045680;513839;5642004;7865318;8099592;7935925;11706209;9209692;2133693;3377255;2638555;76011;1931203;5793405;13026380;10871068;7534672;12965699;4301508;9414910;637708;8045206
[H]N(C1=C([H])C([H])=C(\C([H])=C(/[H])C2=C([H])N=C(OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])[18F])C([H])=C2[H])C([H])=C1[H])C([H])([H])[H] DB09149	CNc1ccc(C=Cc2ccc(OCCOCCOCCF)nc2)cc1	4035923;2469580;18741561;1835646;512014;686583;112590;640740;4416615;7193354;3713126;7985037;10048113;10121975;13813627;5561064;5617477;3792926;8092900;1506614;6512853;3830423;1470707;3230382;10727627;1871908;1185190;3144458;5206520;4688374;10420261;4637209;4084284;5915780;7851609;11914269;2729722;8218782;1157303;7330951;685585;2726358;146885;2649676;32828913;6796411;1361597;2127233;17449471;4858166;4163613;7061513;9286621;2644091;5166844;15977310;34544501;6273432;779392;4247084;13326828;7243362;7891140;5864446;4909523;26210636;5234604;3757769;4091141;14752704;3004472;9010107;1444590;3799132;5491166;6240066;1519877;22758109;7855419;927556;5243550;20952443;3675744;11642582;744730;5620500;12594356;3528517;1960410;26023333;261176;4495982;8905784;13019048;5898895;4704343;4976118;4724877;651773;10100502;17522204;2722046;6094840;2197475;47322;4629363;983641;12114467;3382960;3623302;7617968;24595637;9251359;49707;32542476;5748965;6365735;590627;8930113;13182350;2365370;912900;708500;13373628;2785654;1613356;1870540;610879
[H][C@@](C)(N[C@@]([H])(CCC1=CC=CC=C1)C(O)=O)C(=O)N1CCC[C@@]1([H])C(O)=O DB09477	CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O	9413970;3827191;21778265;1561872;13557146;30904958;14706470;19579492;3169963;1532034;18535052;14811669;3592777;2323449;1302587;507026;6709057;1866224;7590132;5545446;2635752;4226483;11421591;673982;7954625;677801;3307141;6739051;21680248;7477602;9374802;8906989;13624692;10934588;4120393;15212795;14149192;2605578;10049859;1460263;13145457;12659068;10312657;1178828;8582125;18169131;18620093;9409867;10315871;8895534;5719506;4474591;13415787;1729043;3903804;11160670;221125;6000662;6345924;5610132;1939516;10537210;16861221;4094952;11119087;4276372;18519798;5356447;10192988;6690989;9954248;5144651;4603654;9479370;10588597;6240066;8089287;1590051;7528953;973742;20926017;1346507;3798054;15822870;4384600;18447660;8321893;11146069;2866347;6705895;3869858;7622830;2561156;3447092;3284519;11259721;3268662;5984683;24759799;1417908;193220;474600;931132;6001091;5191516;1674513;22777528;7544951;32812780;3539558;1169703;2052193;18137561;706645;3074426;1677127;6391059;44136443;15150119;3691014;9013842;8327404;30766237;24375126;2719228;15461416;12052044;8045206
CC(C)N=C1C=C2N(C3=CC=C(Cl)C=C3)C3=C(C=CC=C3)N=C2C=C1NC1=CC=C(Cl)C=C1 DB00845	CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1	10944608;2957902;8560610;17080612;2707269;5439915;204901;11190916;1097495;864362;14199348;12276107;21950513;40563407;2476731;13645895;11404201;2167830;6440528;2896032;5850861;8965229;4728631;15548590;12017489;26054438;6436229;6739051;6109048;2680242;13339560;8077271;4852957;3111428;3070889;3732939;7169781;386995;9853007;14031948;7789714;1932953;16599755;5259054;6622133;5304411;1848973;4422859;10149463;1694360;841312;415585;359423;2497643;713268;5616366;3016277;3115160;34278959;2218308;5421660;10348832;18272576;2380694;4206791;8581904;20004097;419094;19794884;411539;13106328;7339387;34417670;8239926;1187115;14854165;29093396;5689816;18152342;20652073;2683089;3915891;2003248;9823862;1211999;31534740;11146528;1512909;11482030;9038237;5995277;2807042;2002814;1028824;2771650;3770705;1713592;2995135;1668525;9157375;3759778;474600;15108104;8313795;21075744;5543055;531406;1775553;24035772;2182566;1496125;4118761;8106243;931050;5947618;4645733;23755935;17996863;7988111;9617278;1954204;465132;3733236;1276225;9060011;1871230;22773248;3912113
NCCCCCC(O)=O DB00513	NCCCCCC(=O)O	43491423;41924969;27603635;18248611;117722400;45140786;24151175;157368556;74646659;70855778;17169382;57842253;156449829;2843277;120468795;35888452;133723749;69129256;36217700;45498661;291594362;19164101;98332031;78523550;73669781;171811323;33389422;194499135;86884664;113940106;2417623;27703908;31578462;24921312;34541629;295120379;65396397;35707996;53451927;97117220;28550321;36138900;32411847;9499430;114803277;19619299;1677711;39042957;58517849;94279608;119592783;11268949;46611365;65292613;36317620;86130750;247149837;64975813;10836817;48832244;139124988;16456196;67540546;75864560;144828443;30502708;39146123;103168256;11257588;10572918;58374720;33850555;4603654;28179678;60528297;39585344;131014354;41273389;47999779;830889;54111717;10337259;41553704;109276710;146601795;1678308;103364713;50198517;29448941;12921439;133483969;40784372;81163868;37967808;13743266;32293008;10130304;18199416;1419475;15411250;62688683;30714142;1879020;6001091;60111832;33942369;25159298;2853042;117338696;9325958;60312860;17231379;80256441;29964234;275945429;8726461;3041787;19497791;15150119;20605526;9013842;21103672;89028129;55472689;62069181;12171626;3382740;8045206
OC(=O)CC1=CC=C(C=C1)C1=CC=CC=C1 DB07477	O=C(O)Cc1ccc(-c2ccccc2)cc1	19817780;2349897;100182842;9391761;10609042;12066402;13749228;1568924;1788243;8680034;14235428;1247571;7449757;99449179;10326331;23818200;23397733;64657674;41702772;16770875;5697034;5703593;41544151;22915358;12830947;6848011;838757;2307517;2795128;5175311;9460130;11113436;8819343;7407924;111301569;7109529;4605168;70859628;14898155;45206588;18990928;39557788;7424158;39764432;7112109;18916179;28519979;82751;9959319;37818564;2430297;400643;24916799;2497643;12969638;19600078;20452221;11125961;56787701;5768876;15602588;26151966;11789179;23673928;132409047;55676376;8837738;4238674;65352762;16790493;26995816;109021299;4603654;39822504;63062891;6240066;30590446;37980499;1911714;973742;34652576;3185035;129691944;59425766;55777655;9815812;9928400;3793861;70361523;103678641;18860273;54453926;10729288;137673338;105113743;2180678;808733;20060685;34263585;784228;35123108;21649102;19585540;17493059;4579798;89035828;955447;29364468;17350344;9325958;15586360;3538489;18137561;71194028;12736156;53336509;37741727;48081439;15150119;157632752;67246874;8945016;57116576;89041427;38408487;33009610;18822548;8045206
OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1 DB00502	O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1	1362587;14797131;27603635;2807854;8325667;13541929;23459318;20444620;109959;2377314;6338528;7125445;8885165;3514213;24405499;40135555;4663329;472206;17523744;33070012;5443442;3142941;22848787;7194254;28656053;40242324;1493274;34373650;1364728;38608718;24352785;3517983;12558313;4577844;1119753;12964779;1102740;3233335;8594971;1539264;899284;8902974;1411162;8321070;6635489;10005947;33257311;9409867;6979599;2455962;2229475;4254657;3716685;25280211;3522382;6688606;5189901;11125961;2141959;820892;15602588;13727978;9450941;14491258;49804599;18361864;16367301;43000836;4547553;11919998;22450456;6703015;3278446;283448;4749984;6240066;763134;5954901;25399207;19002371;17194080;1346507;32917658;622902;3611432;21243644;4199194;166965;4061382;6156451;3869858;114788;13155313;14055598;14736487;15807432;1837790;19438523;17283845;15411250;506302;13092277;29085176;16337667;40607766;4199906;1570824;1910104;8229692;2759558;20763310;25369341;18137561;931050;1600239;288767;4161035;13461091;31354443;10346720;5141680;6053452;28884901;28311465;5183368;49529600;1514912;5572794
CC(=O)NS(=O)(=O)C1=CC=C(N)C=C1 DB00634	CC(=O)NS(=O)(=O)c1ccc(N)cc1	22658104;27055783;95757025;11429815;20233711;60051919;2454228;43686716;41931179;7193354;27982048;6340367;187661149;2323449;5383291;13645895;18088781;75355596;13017016;40600245;855069;2369881;5927683;50998334;32520403;72656400;96047399;32127062;3712312;55590880;63756553;15004158;2013985;96685656;42610737;17713597;16024542;70492964;10803179;15520463;187487299;18187926;751805;16952142;4568853;25601763;12059303;9409867;13606127;76369920;16743881;185199213;10141587;24287183;63066214;49795246;53388533;11125961;79853777;117996388;55941692;26151966;36623300;23673928;13592907;25558396;56384029;11411087;8943370;33537535;19130880;41587679;84408470;338851;10271489;35767734;10969172;3161090;29403795;139072;10212213;5192427;35956638;19935046;88657486;47095044;65396905;8056021;60326891;1050004;64627488;20980104;32875581;81452222;38079984;34796156;35329149;27962532;29324033;105262897;64849289;3365820;42290804;7165699;28450568;19124321;11671072;21463398;25446768;11616646;62970720;50961413;8526167;82140;35694729;25831081;104835;31134143;84615091;31381347;384774;10983872;11402281;4275146;38408487;22708628;13626804;68717838
[H][C@@]1(CC[C@@]2([H])[C@]3([H])CCC4=CC(=O)CC[C@]4(C)[C@@]3([H])[C@@H](O)C[C@]12C=O)C(=O)CO DB04630	CC12CCC(=O)C=C1CCC1C2C(O)CC2(C=O)C(C(=O)CO)CCC12	24648906;5120661;1207484;9326397;11212495;13309343;4043587;17531596;7675475;12413850;3990082;4626597;182545;683427;3254139;775631;3164617;6042832;3328044;3508903;4641831;663285;13485071;9366910;748741;2104646;4642070;18259105;100472;5828939;1981749;5759198;492901;20530692;3732321;3051479;5719740;2527533;12719375;391248;5718815;25190924;9124351;608218;278561;1353835;7401665;17136481;4784033;1895536;52346596;1708005;14632817;9271465;691612;12103230;840149;5621723;47819;3561172;3285372;4423712;2952470;8263038;3882867;115912;10062535;7320809;11412099;3723258;5265056;3798411;2541606;1571952;1145023;40099934;1362922;4059218;497656;12549617;9598272;5169419;5164860;4332246;1960852;921220;4317220;11635045;5109595;1743228;7895376;4087656;599985;1485514;21037937;5925261;26277;9005816;1278603;11451106;8360357;6103144;2904992;2295459;9479192;967803;11306768;10412499;8663608;8891846;1194535;1488487;5732905;333171;12806387;2926395;17585379;29882647;7494971;12077706;8236256;5278820;17876678;1920593;4206316;7037638;25271524;3304275
COC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)N(=O)=O)C(=O)OCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1 DB09238	COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1	2226381;6356868;5032171;8103077;13332069;11132591;5308912;2974548;7894295;1213762;2938768;3656861;1495697;2323449;10853563;221403;7043713;2351744;3832936;477027;637355;5703593;796607;652270;231637;4620913;4096800;3064140;5052408;4925740;2477470;894128;3712017;447300;5220237;366281;317277;2605578;5306935;5691834;3353118;7730794;8819646;5250802;806281;7870307;2652669;9409867;595443;249884;6799903;2384559;1101609;1729043;112550;6999214;2809501;8513877;859149;2822772;1464252;11445162;1408197;4094952;2254383;4303396;3208176;1609457;6021322;10510692;5396072;5144651;5517134;600285;3899051;250023;4610992;1590051;592513;7129516;1029314;1346507;4382664;649030;4384600;12294260;8040848;1567189;716786;6857270;8268925;2571116;199223;166140;4068710;3843582;1156930;16668749;1544913;555600;11789447;16973537;773664;6527683;2536330;4501018;8129557;1602254;971504;4520358;5773109;4391923;12270847;1984036;4972014;1013607;696615;1200983;2584629;235339;1137626;311784;1115285;2111726;2719228;3666276;237624;8045206
OC[C@H]1N[C@H]([C@H](O)[C@@H]1O)C1=CNC2=C1N=CNC2=O DB06185	O=c1[nH]cnc2c(C3NC(CO)C(O)C3O)c[nH]c12	25316540;7057043;5838230;2126420;92792;10177378;35564012;1453596;8529979;9051946;32661870;3680251;6176661;4696141;2496123;2012897;2835997;7113796;10104520;50743428;24731138;24637661;34885279;25267950;11227827;2075523;12822139;16485441;9289400;22267166;3712620;5759198;2265426;1062648;3066505;26901759;785380;10131748;18495303;16005558;5435313;7178625;6263442;1178828;18137461;3991539;13342863;5921399;20136269;9695066;31397710;10923735;264335;5240661;5466910;9837870;19499901;506601;32478865;1454924;2215388;5865440;26201291;844546;10909739;18487720;9638342;10765581;18213619;9772002;5824960;2677195;31089710;790894;25754958;177782;6493975;2499166;6561689;397487;6227196;1380675;10139618;6766918;71596285;27670004;2794365;18167381;26494134;833524;31637315;8640140;1438607;1687242;18786343;2793915;46695449;1748494;3779061;16562298;10286718;30933660;64925804;4085699;12873972;14850158;1389732;3652679;767488;914630;6984377;6666327;3849429;18049861;11608399;5477945;4355383;3035775;12865599;1306096;17048452;19094708;5233885;215429;587230;8047106;8193684;13850080
[H][C@](CC)(C1=CC=C(O)C=C1)[C@]([H])(CC)C1=CC=C(O)C=C1 DB07931	CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1	371106;67050521;59057362;37410711;3209064;22217597;64521538;19743604;36170155;73197738;47255984;4055959;62817581;24176837;12365371;12672394;11059993;25904682;30588580;52028542;18680588;5703593;54392899;7807358;17187657;22870661;18290462;17513418;59327224;43122973;78342033;979706;498991;15652260;12434309;100718549;20993939;9361203;114534455;1850437;4493338;21436798;10131713;148467996;19074745;32671195;75731841;9409867;15234883;1788330;87487823;4474591;30768283;15459087;10822266;30799230;60568269;11125961;25051869;7552412;31832284;26151966;18272576;9443920;66810691;8920712;23432760;35659271;41192657;56460133;167152;29086463;25456054;8459132;3804291;1482376;7967489;15493136;14476619;151246962;5243550;30776731;7555890;19919862;42641996;10647708;8673148;1512909;430251;662484;3869858;5670308;10729288;23698730;18204696;57792808;29838240;20060685;19517087;43050423;13747544;22485932;3940772;19724483;16371284;22531692;57300191;5332273;48447064;68724102;944296;40542607;18137561;26075419;21063857;13036829;54186599;27543211;6149665;7544395;5697620;33604816;9714685;17028983;3237995;16003750;64751724;24778421
